ecg (ms)	filtered ecg (ms2)
0.0033571	0.0000027
0.0039675	0.0000027
0.001526	0.0000026
0.0018312	0.0000025
-0.001526	0.0000025
0.0009156	0.0000024
-0.001526	0.0000024
0.0003052	0.0000024
-0.0009156	0.0000024
0.0048831	0.0000023
0.0030519	0.0000023
0.0076299	0.0000023
0.0073247	0.0000023
0.0122078	0.0000023
0.012513	0.0000023
0.0158701	0.0000023
0.0134286	0.0000023
0.0158701	0.0000023
0.012513	0.0000024
0.010987	0.0000024
0.0088506	0.0000025
0.0115974	0.0000025
0.0097662	0.0000026
0.0115974	0.0000027
0.0088506	0.0000029
0.0106818	0.000003
0.0061039	0.0000031
0.0076299	0.0000033
0.0033571	0.0000034
0.0042727	0.0000036
0	0.0000038
0.001526	0.000004
-0.001526	0.0000042
0.0018312	0.0000045
-0.0021364	0.0000047
-0.0021364	0.0000049
-0.0103766	0.000005
-0.0134286	0.0000051
-0.0213636	0.0000052
-0.0238052	0.0000052
-0.0305194	0.0000053
-0.031435	0.0000053
-0.0317402	0.0000054
-0.0277727	0.0000054
-0.0247207	0.0000055
-0.0155649	0.0000056
-0.009461	0.0000056
0	0.0000056
0.0030519	0.0000054
0.0076299	0.0000053
0.0054935	0.0000051
0.0042727	0.000005
0	0.0000049
-0.0042727	0.0000048
-0.0091558	0.0000048
-0.0112922	0.0000047
-0.0161753	0.0000046
-0.0173961	0.0000044
-0.0180065	0.0000043
-0.0198376	0.0000041
-0.0228896	0.000004
-0.0222792	0.0000039
-0.021974	0.0000038
-0.0195324	0.0000037
-0.020448	0.0000036
-0.0183117	0.0000036
-0.0140389	0.0000035
-0.0103766	0.0000035
-0.0115974	0.0000035
-0.0106818	0.0000035
-0.0122078	0.0000035
-0.012513	0.0000036
-0.010987	0.0000036
-0.0103766	0.0000037
-0.009461	0.0000037
-0.0076299	0.0000038
-0.0054935	0.0000039
-0.0024416	0.000004
0.0021364	0.0000041
0.0042727	0.0000043
0.0036623	0.0000045
-0.0012208	0.0000047
-0.0048831	0.0000048
-0.0122078	0.000005
-0.0167857	0.0000052
-0.0207532	0.0000054
-0.0210584	0.0000055
-0.0228896	0.0000057
-0.020448	0.0000059
-0.0210584	0.0000062
-0.0170909	0.0000064
-0.0143441	0.0000067
-0.0082402	0.000007
-0.0061039	0.0000073
0.001526	0.0000075
0.0030519	0.0000077
0.0085454	0.0000079
0.0085454	0.000008
0.0115974	0.0000081
0.0119026	0.0000081
0.0167857	0.0000082
0.0189221	0.0000082
0.0256363	0.0000081
0.0299091	0.000008
0.0363181	0.0000079
0.0381493	0.0000078
0.0445584	0.0000076
0.045474	0.0000075
0.0463896	0.0000074
0.042422	0.0000074
0.0405909	0.0000074
0.0320454	0.0000075
0.0292987	0.0000075
0.0253311	0.0000077
0.0253311	0.0000078
0.0253311	0.000008
0.0335714	0.0000082
0.0366233	0.0000085
0.0451688	0.0000087
0.0485259	0.0000089
0.0543246	0.0000091
0.0546298	0.0000093
0.0585973	0.0000094
0.0585973	0.0000096
0.0616493	0.0000098
0.0613441	0.00001
0.0640908	0.0000103
0.0601233	0.0000107
0.0576817	0.000011
0.0485259	0.0000114
0.0418116	0.0000117
0.0299091	0.000012
0.0299091	0.0000121
0.0222792	0.0000122
0.0231948	0.0000123
0.020448	0.0000123
0.0189221	0.0000123
0.0149545	0.0000124
0.0131234	0.0000125
0.0100714	0.0000126
0.0112922	0.0000128
0.009461	0.0000131
0.0091558	0.0000135
0.0082402	0.0000139
0.0070195	0.0000144
0.0033571	0.0000149
0.0042727	0.0000156
0.001526	0.0000163
0.0006104	0.0000171
-0.0021364	0.0000181
-0.0009156	0.0000191
-0.0030519	0.0000203
-0.0027467	0.0000215
-0.0030519	0.0000229
-0.0009156	0.0000245
-0.0006104	0.0000262
0.0036623	0.000028
0.0051883	0.00003
0.0085454	0.0000322
0.0097662	0.0000345
0.0112922	0.0000371
0.0112922	0.0000398
0.0115974	0.0000429
0.0115974	0.0000461
0.010987	0.0000497
0.0106818	0.0000535
0.009461	0.0000577
0.0079351	0.0000623
0.0036623	0.0000672
-0.0006104	0.0000724
-0.0039675	0.0000782
-0.0048831	0.0000844
-0.0051883	0.0000911
-0.0045779	0.0000983
0	0.0001062
0.0036623	0.0001147
0.0045779	0.000124
0.0064091	0.000134
0.0051883	0.0001448
0.0024416	0.0001566
0.0003052	0.0001692
-0.0003052	0.000183
-0.0021364	0.0001979
0.0003052	0.000214
0	0.0002314
0.001526	0.0002502
0.001526	0.0002706
0.0027467	0.0002927
0.0012208	0.0003166
0.0027467	0.0003424
0.0030519	0.0003704
0.0048831	0.0004006
0.0048831	0.0004333
0.0061039	0.0004686
0.0085454	0.0005069
0.012513	0.0005482
0.0134286	0.000593
0.0161753	0.0006414
0.0152597	0.0006938
0.0134286	0.0007504
0.0097662	0.0008117
0.0073247	0.0008779
0.0030519	0.0009495
-0.0003052	0.0010268
-0.0061039	0.0011103
-0.0097662	0.0012005
-0.0146493	0.0012981
-0.0128182	0.0014037
-0.0100714	0.0015179
0.0009156	0.0016413
0.0134286	0.0017739
0.0323506	0.0019154
0.0582921	0.0020646
0.0949155	0.002219
0.1416102	0.0023748
0.2005127	0.002527
0.2719282	0.0026694
0.3518892	0.0027953
0.4446683	0.0028993
0.5420253	0.0029779
0.6433498	0.0030311
0.7361289	0.0030632
0.8170054	0.0030823
0.872856	0.003099
0.9021547	0.0031235
0.8957456	0.0031635
0.8643106	0.0032213
0.8026613	0.003293
0.7233107	0.0033692
0.623207	0.0034363
0.5142526	0.0034803
0.3918696	0.0034887
0.2710126	0.0034538
0.1504608	0.0033737
0.0488311	0.0032522
-0.0378441	0.0030977
-0.0979674	0.0029211
-0.1437466	0.0027335
-0.1666361	0.0025444
-0.1797595	0.0023606
-0.1809803	0.0021865
-0.1809803	0.0020238
-0.175792	0.0018731
-0.1730452	0.0017339
-0.1669413	0.0016054
-0.1651102	0.0014866
-0.1605323	0.0013768
-0.1590063	0.0012753
-0.155344	0.0011814
-0.1547336	0.0010946
-0.1504608	0.0010144
-0.1486297	0.0009404
-0.1425258	0.000872
-0.1379479	0.0008089
-0.1312336	0.0007507
-0.1275713	0.0006969
-0.1196362	0.0006472
-0.1153635	0.0006014
-0.1080388	0.000559
-0.1028505	0.0005198
-0.0936947	0.0004835
-0.0869804	0.0004498
-0.0759934	0.0004185
-0.0680584	0.0003893
-0.0570714	0.0003621
-0.0485259	0.0003367
-0.0402857	0.0003129
-0.0335714	0.0002907
-0.0262467	0.00027
-0.0213636	0.0002507
-0.0152597	0.0002327
-0.0115974	0.0002159
-0.0085454	0.0002004
-0.0054935	0.0001859
-0.0009156	0.0001726
0.0030519	0.0001602
0.0048831	0.0001487
0.0085454	0.0001381
0.0103766	0.0001283
0.0146493	0.0001192
0.0186169	0.0001108
0.021974	0.000103
0.0256363	0.0000958
0.0280779	0.0000891
0.031435	0.0000828
0.0363181	0.000077
0.0402857	0.0000716
0.0421168	0.0000666
0.0482207	0.0000619
0.0497467	0.0000575
0.0527986	0.0000535
0.0558506	0.0000497
0.056461	0.0000461
0.0598181	0.0000429
0.0592077	0.0000398
0.0610389	0.000037
0.06287	0.0000343
0.067448	0.0000319
0.0695843	0.0000296
0.0744674	0.0000275
0.075383	0.0000256
0.0766038	0.0000238
0.0732467	0.0000221
0.0711103	0.0000206
0.0662272	0.0000192
0.0656168	0.0000179
0.0610389	0.0000167
0.0619545	0.0000156
0.0601233	0.0000146
0.0631752	0.0000136
0.0613441	0.0000127
0.0616493	0.0000119
0.0582921	0.0000112
0.0589025	0.0000105
0.0540194	0.00001
0.0585973	0.0000094
0.0604285	0.0000089
0.0671428	0.0000084
0.0720259	0.000008
0.0790454	0.0000075
0.0790454	0.0000071
0.0817921	0.0000067
0.0759934	0.0000063
0.0756882	0.000006
0.0686687	0.0000057
0.0708051	0.0000055
0.0671428	0.0000052
0.0686687	0.000005
0.065922	0.0000048
0.065922	0.0000046
0.0637856	0.0000045
0.0662272	0.0000044
0.0640908	0.0000043
0.0680584	0.0000042
0.0686687	0.0000041
0.0729415	0.0000041
0.0735519	0.000004
0.0772142	0.000004
0.0775194	0.000004
0.0802661	0.000004
0.0793505	0.000004
0.0814869	0.000004
0.0790454	0.000004
0.0814869	0.0000041
0.0793505	0.0000041
0.0787402	0.0000042
0.0744674	0.0000044
0.0723311	0.0000045
0.0680584	0.0000046
0.0668376	0.0000046
0.06287	0.0000047
0.0619545	0.0000047
0.0576817	0.0000047
0.0543246	0.0000046
0.0476103	0.0000045
0.0436428	0.0000043
0.0402857	0.0000041
0.0369285	0.0000039
0.0372337	0.0000037
0.0369285	0.0000034
0.0384545	0.0000032
0.0399805	0.0000031
0.0405909	0.0000029
0.0393701	0.0000028
0.0384545	0.0000026
0.0369285	0.0000025
0.034487	0.0000024
0.0305194	0.0000023
0.0280779	0.0000021
0.0253311	0.000002
0.0250259	0.0000019
0.0247207	0.0000018
0.0277727	0.0000018
0.0286883	0.0000017
0.0311298	0.0000016
0.0308246	0.0000016
0.0280779	0.0000015
0.0238052	0.0000015
0.0241104	0.0000014
0.0213636	0.0000014
0.020448	0.0000014
0.0225844	0.0000014
0.0259415	0.0000014
0.0253311	0.0000013
0.0250259	0.0000013
0.020448	0.0000013
0.0177013	0.0000013
0.0112922	0.0000013
0.0088506	0.0000012
0.0057987	0.0000012
0.0067143	0.0000011
0.0073247	0.000001
0.0128182	0.000001
0.010987	0.0000009
0.0149545	0.0000009
0.0115974	0.0000009
0.0122078	0.0000008
0.0088506	0.0000008
0.0097662	0.0000008
0.0070195	0.0000007
0.0106818	0.0000007
0.0091558	0.0000007
0.0128182	0.0000007
0.0106818	0.0000007
0.0128182	0.0000007
0.0088506	0.0000007
0.0106818	0.0000007
0.0100714	0.0000007
0.0122078	0.0000008
0.009461	0.0000008
0.0103766	0.0000008
0.0039675	0.0000008
0.0018312	0.0000008
-0.0027467	0.0000008
-0.0006104	0.0000008
-0.0006104	0.0000008
0.0042727	0.0000008
0.0036623	0.0000008
0.0045779	0.0000008
-0.0003052	0.0000008
-0.0018312	0.0000008
-0.0076299	0.0000008
-0.0073247	0.0000008
-0.0097662	0.0000008
-0.0054935	0.0000009
-0.0021364	0.0000009
0.0009156	0.0000009
0.0033571	0.0000009
0.0091558	0.0000009
0.0076299	0.0000009
0.0091558	0.0000009
0.0012208	0.0000009
0.0009156	0.0000009
0.0003052	0.0000009
0.0021364	0.0000009
0.0027467	0.0000009
0.0079351	0.000001
0.0088506	0.000001
0.010987	0.000001
0.0088506	0.0000011
0.0076299	0.0000011
0.0030519	0.0000012
0.0006104	0.0000012
-0.0036623	0.0000013
-0.0042727	0.0000013
-0.0061039	0.0000013
-0.0042727	0.0000013
-0.0042727	0.0000013
-0.0030519	0.0000013
-0.0051883	0.0000014
-0.0067143	0.0000014
-0.0088506	0.0000014
-0.010987	0.0000014
-0.0112922	0.0000015
-0.012513	0.0000015
-0.0134286	0.0000015
-0.0115974	0.0000016
-0.0112922	0.0000017
-0.0045779	0.0000017
-0.0036623	0.0000018
0.0003052	0.0000018
0.0030519	0.0000018
0.0061039	0.0000018
0.0064091	0.0000018
0.0057987	0.0000018
0.0042727	0.0000019
0.0021364	0.0000019
0	0.000002
-0.0030519	0.000002
-0.001526	0.0000021
-0.0003052	0.0000022
0.0039675	0.0000023
0.0048831	0.0000024
0.010987	0.0000025
0.0103766	0.0000026
0.0091558	0.0000028
0.0070195	0.000003
0.0039675	0.0000031
-0.0006104	0.0000033
-0.0039675	0.0000034
-0.0091558	0.0000035
-0.0100714	0.0000036
-0.0140389	0.0000037
-0.0134286	0.0000038
-0.0158701	0.0000039
-0.0161753	0.000004
-0.0161753	0.0000041
-0.0115974	0.0000043
-0.0067143	0.0000044
0.0009156	0.0000046
0.0045779	0.0000047
0.0097662	0.0000047
0.0103766	0.0000048
0.010987	0.0000048
0.0091558	0.0000048
0.0088506	0.0000048
0.0097662	0.0000048
0.0128182	0.0000048
0.0195324	0.0000047
0.0289935	0.0000046
0.0323506	0.0000045
0.0399805	0.0000043
0.0402857	0.0000041
0.0418116	0.0000039
0.0366233	0.0000038
0.034487	0.0000036
0.0286883	0.0000035
0.0271623	0.0000034
0.0247207	0.0000033
0.0259415	0.0000032
0.0274675	0.0000032
0.0335714	0.0000032
0.0350974	0.0000032
0.0347922	0.0000032
0.0332662	0.0000032
0.0347922	0.0000032
0.0311298	0.0000054
0.0317402	0.0000056
0.0289935	0.0000059
0.0289935	0.0000062
0.0241104	0.0000064
0.0198376	0.0000067
0.0146493	0.0000069
0.0100714	0.0000072
0.0042727	0.0000074
0.0036623	0.0000076
0.0021364	0.0000079
0.0054935	0.0000082
0.0073247	0.0000086
0.0106818	0.000009
0.0115974	0.0000095
0.0112922	0.00001
0.009461	0.0000106
0.0085454	0.0000112
0.0033571	0.0000119
0.0009156	0.0000126
-0.0048831	0.0000134
-0.0067143	0.0000142
-0.0122078	0.0000151
-0.0134286	0.000016
-0.0152597	0.0000169
-0.0177013	0.0000179
-0.0180065	0.000019
-0.0189221	0.0000202
-0.0189221	0.0000215
-0.0177013	0.000023
-0.0198376	0.0000245
-0.020448	0.0000263
-0.0241104	0.0000282
-0.0247207	0.0000302
-0.0262467	0.0000325
-0.0231948	0.0000349
-0.021974	0.0000375
-0.0161753	0.0000404
-0.0100714	0.0000434
-0.0073247	0.0000467
-0.0048831	0.0000502
-0.0024416	0.000054
-0.0024416	0.0000582
-0.0018312	0.0000626
-0.0024416	0.0000675
-0.0030519	0.0000727
-0.0030519	0.0000784
-0.0024416	0.0000846
-0.0036623	0.0000913
-0.0042727	0.0000986
-0.0045779	0.0001065
-0.0051883	0.000115
-0.0061039	0.0001242
-0.0097662	0.0001342
-0.0106818	0.000145
-0.0143441	0.0001567
-0.0143441	0.0001694
-0.0158701	0.0001831
-0.0140389	0.0001979
-0.012513	0.000214
-0.0100714	0.0002313
-0.0085454	0.0002502
-0.0067143	0.0002705
-0.0073247	0.0002925
-0.0061039	0.0003164
-0.009461	0.0003421
-0.0100714	0.00037
-0.0103766	0.0004002
-0.0091558	0.0004329
-0.009461	0.0004682
-0.0054935	0.0005064
-0.0042727	0.0005478
-0.0021364	0.0005925
-0.0030519	0.0006409
-0.0027467	0.0006933
-0.0018312	0.0007499
-0.0042727	0.0008112
-0.0070195	0.0008775
-0.0064091	0.0009491
-0.0106818	0.0010265
-0.0140389	0.0011101
-0.0186169	0.0012006
-0.0216688	0.0012984
-0.0235	0.0014043
-0.0180065	0.0015187
-0.0085454	0.0016422
0.0100714	0.0017747
0.0323506	0.0019156
0.0637856	0.0020635
0.1013245	0.0022159
0.1480193	0.0023688
0.2050906	0.002517
0.2740646	0.0026544
0.3592138	0.0027748
0.4504669	0.0028727
0.5511811	0.0029452
0.6497589	0.002993
0.7446744	0.0030208
0.8185314	0.0030373
0.8737716	0.003053
0.8936092	0.0030781
0.885369	0.0031193
0.8450833	0.0031776
0.7825185	0.003248
0.6943173	0.0033199
0.5920772	0.0033795
0.4733565	0.003413
0.3540255	0.0034092
0.230727	0.0033622
0.1239089	0.0032718
0.0253311	0.0031434
-0.0469999	0.0029861
-0.1046817	0.0028106
-0.1382531	0.0026271
-0.1629738	0.002444
-0.1721296	0.0022671
-0.1800647	0.0021
-0.1782335	0.0019441
-0.1800647	0.0017997
-0.1764024	0.0016663
-0.1764024	0.0015432
-0.1715193	0.0014295
-0.1699933	0.0013244
-0.1651102	0.0012274
-0.1611426	0.0011376
-0.1544284	0.0010547
-0.1510712	0.000978
-0.144357	0.0009071
-0.1406946	0.0008416
-0.1327596	0.0007811
-0.1284868	0.0007252
-0.1196362	0.0006735
-0.1150583	0.0006257
-0.1065128	0.0005816
-0.1028505	0.0005408
-0.0924739	0.0005031
-0.0885064	0.0004682
-0.0793505	0.0004359
-0.0750778	0.000406
-0.0668376	0.0003783
-0.0598181	0.0003525
-0.0497467	0.0003286
-0.0415064	0.0003063
-0.0317402	0.0002854
-0.0241104	0.0002659
-0.0155649	0.0002476
-0.010987	0.0002305
-0.001526	0.0002144
0.0036623	0.0001993
0.0119026	0.0001851
0.0183117	0.0001718
0.0265519	0.0001593
0.0292987	0.0001477
0.0332662	0.0001369
0.0354026	0.0001268
0.0372337	0.0001175
0.0363181	0.000109
0.0369285	0.0001011
0.0323506	0.0000938
0.0317402	0.0000871
0.0253311	0.0000809
0.0231948	0.0000753
0.0238052	0.0000701
0.0277727	0.0000653
0.0326558	0.0000609
0.0390649	0.0000568
0.0466947	0.000053
0.0515779	0.0000494
0.0567662	0.000046
0.0589025	0.0000428
0.0616493	0.0000398
0.0634804	0.0000369
0.0662272	0.0000342
0.0686687	0.0000317
0.0692791	0.0000294
0.0695843	0.0000272
0.0711103	0.0000252
0.0695843	0.0000233
0.0717207	0.0000216
0.0708051	0.00002
0.0735519	0.0000185
0.0723311	0.0000172
0.073857	0.0000159
0.0729415	0.0000148
0.0747726	0.0000137
0.0729415	0.0000128
0.0762986	0.0000119
0.0741622	0.000011
0.0756882	0.0000103
0.075383	0.0000096
0.0787402	0.0000089
0.0781298	0.0000083
0.0817921	0.0000078
0.0802661	0.0000073
0.0830129	0.0000068
0.0793505	0.0000064
0.0805713	0.000006
0.0766038	0.0000057
0.0811817	0.0000054
0.0808765	0.0000051
0.0833181	0.0000049
0.0824025	0.0000047
0.0842337	0.0000045
0.0802661	0.0000043
0.0808765	0.0000042
0.075383	0.000004
0.075383	0.0000039
0.0695843	0.0000038
0.0686687	0.0000036
0.0637856	0.0000035
0.0650064	0.0000033
0.0607337	0.0000032
0.0631752	0.000003
0.0616493	0.0000029
0.0656168	0.0000029
0.065922	0.0000028
0.0726363	0.0000027
0.0723311	0.0000026
0.0759934	0.0000026
0.0744674	0.0000026
0.0747726	0.0000025
0.0698895	0.0000025
0.0686687	0.0000025
0.064396	0.0000025
0.0653116	0.0000025
0.0634804	0.0000026
0.0656168	0.0000026
0.064396	0.0000026
0.0647012	0.0000026
0.0616493	0.0000026
0.0579869	0.0000026
0.0506623	0.0000026
0.0463896	0.0000025
0.0418116	0.0000024
0.0405909	0.0000023
0.0421168	0.0000022
0.0457792	0.0000021
0.0451688	0.000002
0.0460844	0.000002
0.0463896	0.0000019
0.0448636	0.0000019
0.043948	0.0000018
0.0445584	0.0000018
0.0442532	0.0000018
0.043948	0.0000018
0.0430324	0.0000017
0.0396753	0.0000017
0.0366233	0.0000017
0.0323506	0.0000016
0.0271623	0.0000016
0.0253311	0.0000015
0.0262467	0.0000015
0.0280779	0.0000014
0.0323506	0.0000014
0.0341818	0.0000013
0.0354026	0.0000013
0.0357077	0.0000013
0.0363181	0.0000013
0.0341818	0.0000013
0.0347922	0.0000012
0.0326558	0.0000013
0.0323506	0.0000013
0.0292987	0.0000013
0.0299091	0.0000013
0.0274675	0.0000013
0.0274675	0.0000013
0.0259415	0.0000013
0.0265519	0.0000014
0.0250259	0.0000014
0.0256363	0.0000014
0.0225844	0.0000014
0.0210584	0.0000014
0.0155649	0.0000014
0.0137337	0.0000013
0.0112922	0.0000013
0.0128182	0.0000013
0.010987	0.0000013
0.0143441	0.0000013
0.0146493	0.0000013
0.0167857	0.0000013
0.0158701	0.0000013
0.0183117	0.0000013
0.0167857	0.0000014
0.0173961	0.0000014
0.0146493	0.0000014
0.0137337	0.0000015
0.0103766	0.0000015
0.0106818	0.0000016
0.0067143	0.0000016
0.0085454	0.0000017
0.0048831	0.0000017
0.0042727	0.0000017
0	0.0000017
-0.0018312	0.0000017
-0.0039675	0.0000017
-0.0027467	0.0000016
-0.0051883	0.0000016
-0.0024416	0.0000017
-0.0024416	0.0000017
-0.0003052	0.0000017
0	0.0000017
0.0027467	0.0000017
0.0030519	0.0000018
0.0073247	0.0000018
0.0076299	0.0000018
0.0115974	0.0000018
0.0122078	0.0000017
0.0143441	0.0000017
0.0128182	0.0000017
0.0115974	0.0000018
0.0088506	0.0000018
0.0088506	0.0000018
0.0051883	0.0000018
0.0054935	0.0000019
0.0033571	0.0000019
0.0033571	0.0000019
0.0018312	0.0000019
0.0009156	0.0000019
-0.0039675	0.0000019
-0.0085454	0.0000019
-0.0091558	0.0000018
-0.0119026	0.0000017
-0.0134286	0.0000017
-0.0140389	0.0000016
-0.0137337	0.0000016
-0.010987	0.0000015
-0.009461	0.0000015
-0.0061039	0.0000015
-0.0024416	0.0000014
-0.0027467	0.0000014
-0.0012208	0.0000014
-0.0006104	0.0000014
-0.0061039	0.0000014
-0.0103766	0.0000014
-0.0155649	0.0000014
-0.0167857	0.0000014
-0.0146493	0.0000015
-0.0119026	0.0000015
-0.0064091	0.0000015
-0.0030519	0.0000016
0.0012208	0.0000016
0.0027467	0.0000016
0.0027467	0.0000016
0.0027467	0.0000016
0.0021364	0.0000016
-0.0003052	0.0000017
-0.0009156	0.0000017
-0.0036623	0.0000017
-0.0057987	0.0000018
-0.0076299	0.0000018
-0.009461	0.0000018
-0.0051883	0.0000019
-0.0134286	0.0000019
-0.0146493	0.0000019
-0.0131234	0.000002
-0.0115974	0.000002
-0.0088506	0.0000021
-0.009461	0.0000022
-0.0067143	0.0000022
-0.0076299	0.0000023
-0.0088506	0.0000024
-0.0082402	0.0000025
-0.0024416	0.0000026
-0.0009156	0.0000027
0.0036623	0.0000028
0.0070195	0.0000028
0.0115974	0.0000028
0.0100714	0.0000029
0.0134286	0.0000029
0.009461	0.0000029
0.010987	0.0000029
0.0143441	0.000003
0.0152597	0.000003
0.0167857	0.000003
0.0198376	0.0000031
0.020448	0.0000031
0.0231948	0.0000032
0.0247207	0.0000032
0.0274675	0.0000032
0.0280779	0.0000033
0.0302142	0.0000033
0.0323506	0.0000034
0.034487	0.0000034
0.0347922	0.0000035
0.0366233	0.0000036
0.0363181	0.0000037
0.0375389	0.0000038
0.0378441	0.0000039
0.0399805	0.000004
0.0399805	0.0000041
0.0430324	0.0000043
0.0448636	0.0000044
0.0476103	0.0000046
0.0485259	0.0000048
0.0488311	0.0000051
0.0460844	0.0000053
0.0457792	0.0000056
0.0457792	0.0000059
0.0473051	0.0000063
0.0473051	0.0000067
0.0473051	0.0000071
0.0442532	0.0000075
0.0418116	0.0000079
0.0341818	0.0000083
0.0244156	0.0000087
0.0170909	0.000009
0.0128182	0.0000092
0.009461	0.0000094
0.0112922	0.0000097
0.0149545	0.00001
0.0164805	0.0000103
0.0149545	0.0000106
0.012513	0.000011
0.0088506	0.0000115
0.0064091	0.0000119
-0.0012208	0.0000124
-0.0064091	0.000013
-0.0079351	0.0000135
-0.0106818	0.0000141
-0.0106818	0.0000148
-0.009461	0.0000156
-0.0103766	0.0000164
-0.010987	0.0000173
-0.010987	0.0000184
-0.010987	0.0000196
-0.0097662	0.0000208
-0.0088506	0.0000222
-0.0051883	0.0000238
-0.0033571	0.0000254
0	0.0000272
0	0.0000292
0.0006104	0.0000314
-0.0021364	0.0000337
-0.0030519	0.0000363
-0.0064091	0.000039
-0.0061039	0.0000421
-0.0076299	0.0000453
-0.0085454	0.0000489
-0.0115974	0.0000527
-0.0088506	0.0000569
-0.0091558	0.0000614
-0.0057987	0.0000663
-0.0039675	0.0000716
-0.0006104	0.0000774
0	0.0000836
0.0012208	0.0000904
-0.0030519	0.0000977
-0.0024416	0.0001056
-0.0073247	0.0001141
-0.0085454	0.0001234
-0.010987	0.0001334
-0.0088506	0.0001442
-0.009461	0.0001559
-0.0073247	0.0001686
-0.0057987	0.0001824
-0.0042727	0.0001972
-0.0048831	0.0002133
-0.0003052	0.0002307
0.0006104	0.0002495
0.0033571	0.0002698
0.0021364	0.0002918
0.0033571	0.0003156
0.0012208	0.0003413
0.0030519	0.0003691
0.0033571	0.0003992
0.0070195	0.0004318
0.0067143	0.000467
0.0085454	0.0005051
0.0088506	0.0005463
0.0106818	0.0005909
0.0100714	0.0006392
0.010987	0.0006914
0.0097662	0.0007478
0.0097662	0.0008088
0.0036623	0.0008746
-0.0036623	0.0009457
-0.0143441	0.0010223
-0.0235	0.001105
-0.0320454	0.0011942
-0.0354026	0.0012907
-0.0338766	0.0013951
-0.0274675	0.001508
-0.0177013	0.00163
0.0012208	0.001761
0.0231948	0.0019004
0.0524934	0.0020467
0.0875908	0.0021975
0.1327596	0.0023486
0.1931881	0.0024948
0.2646036	0.0026301
0.3512788	0.0027479
0.4434475	0.002843
0.5472136	0.0029125
0.6430446	0.0029572
0.7352133	0.0029817
0.8057132	0.0029946
0.8566807	0.0030059
0.8756028	0.0030256
0.8716352	0.0030605
0.838369	0.0031127
0.7886224	0.0031788
0.7135445	0.00325
0.6268693	0.0033142
0.5169993	0.003358
0.4025514	0.0033696
0.2777269	0.0033409
0.1644998	0.0032693
0.0561558	0.0031575
-0.0265519	0.003013
-0.0936947	0.0028457
-0.1352011	0.0026663
-0.1654154	0.0024841
-0.1782335	0.002306
-0.1873894	0.0021365
-0.1858634	0.001978
-0.1828115	0.0018309
-0.1745712	0.001695
-0.1730452	0.0015695
-0.164805	0.0014536
-0.1638894	0.0013465
-0.1599219	0.0012475
-0.1605323	0.0011559
-0.1577855	0.0010713
-0.1556491	0.0009932
-0.1498505	0.000921
-0.1480193	0.0008543
-0.1379479	0.0007928
-0.1342855	0.000736
-0.1251297	0.0006835
-0.1226882	0.000635
-0.1138375	0.0005901
-0.1080388	0.0005485
-0.0967466	0.0005099
-0.087896	0.000474
-0.075383	0.0004406
-0.0680584	0.0004095
-0.0567662	0.0003805
-0.0521882	0.0003535
-0.0445584	0.0003283
-0.0415064	0.000305
-0.0357077	0.0002833
-0.0332662	0.0002632
-0.0283831	0.0002446
-0.0259415	0.0002274
-0.0210584	0.0002115
-0.0213636	0.0001967
-0.0146493	0.0001831
-0.0082402	0.0001704
0.0006104	0.0001586
0.0054935	0.0001475
0.0167857	0.0001372
0.021974	0.0001275
0.0280779	0.0001184
0.0280779	0.0001099
0.0302142	0.000102
0.032961	0.0000946
0.0381493	0.0000877
0.0408961	0.0000813
0.0445584	0.0000753
0.0466947	0.0000698
0.0482207	0.0000646
0.0482207	0.0000599
0.0500519	0.0000554
0.0515779	0.0000514
0.0537142	0.0000476
0.0558506	0.0000441
0.0567662	0.0000408
0.0582921	0.0000378
0.0598181	0.0000351
0.0598181	0.0000325
0.0592077	0.0000301
0.0604285	0.0000279
0.0607337	0.0000259
0.0650064	0.000024
0.0680584	0.0000222
0.0729415	0.0000206
0.0723311	0.0000191
0.0747726	0.0000177
0.0720259	0.0000164
0.0714155	0.0000152
0.0689739	0.0000141
0.0692791	0.000013
0.065922	0.0000121
0.0677532	0.0000112
0.067448	0.0000104
